# MacroTrends Data Download"
# AAPL - Historical Price and Volume Data"
# Historical prices are adjusted for both splits and dividends"
# Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
# MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
# delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
# for any damages relating to your use of the data provided."

date,open,high,low,close,volume
1991-05-21,1.3613,1.3989,1.3462,1.3613,87449600
1991-05-22,1.3763,1.3989,1.3688,1.3913,56817600
1991-05-23,1.3989,1.4064,1.3462,1.3576,52164000
1991-05-24,1.3688,1.3838,1.3537,1.3802,24281600
1991-05-28,1.3838,1.3913,1.3613,1.3838,42859600
1991-05-29,1.3913,1.4365,1.3802,1.4139,96000800
1991-05-30,1.4139,1.4365,1.3989,1.4328,39586400
1991-05-31,1.4289,1.4365,1.3913,1.4139,54465600
1991-06-03,1.4139,1.4891,1.4064,1.4816,55017200
1991-06-04,1.4891,1.4891,1.4590,1.4780,46071200
1991-06-05,1.4816,1.4816,1.4365,1.4440,33322800
1991-06-06,1.4515,1.4515,1.3989,1.4028,42126000
1991-06-07,1.3913,1.4139,1.3727,1.3877,38186400
1991-06-10,1.3838,1.4178,1.3763,1.3838,41860000
1991-06-11,1.3537,1.3688,1.3312,1.3426,47140800
1991-06-12,1.3236,1.3462,1.2409,1.2749,108908800
1991-06-13,1.2785,1.2936,1.2560,1.2674,52841600
1991-06-14,1.2860,1.2860,1.2259,1.2373,56322000
1991-06-17,1.2334,1.2710,1.2334,1.2635,41650000
1991-06-18,1.2710,1.3011,1.2484,1.2674,61171600
1991-06-19,1.2560,1.2710,1.2409,1.2560,44735600
1991-06-20,1.2409,1.2635,1.2259,1.2635,36010800
1991-06-21,1.2635,1.2785,1.2560,1.2635,51503200
1991-06-24,1.2560,1.2710,1.2409,1.2560,51996000
1991-06-25,1.2635,1.2936,1.2560,1.2749,56980000
1991-06-26,1.2860,1.3086,1.2710,1.2936,62610800
1991-06-27,1.2785,1.2860,1.2560,1.2785,37800000
1991-06-28,1.2710,1.2785,1.2108,1.2484,56660800
1991-07-01,1.2710,1.2936,1.2560,1.2785,48706000
1991-07-02,1.2710,1.2860,1.2560,1.2710,30035600
1991-07-03,1.2710,1.3086,1.2560,1.2975,77593600
1991-07-05,1.2936,1.3838,1.2860,1.3727,82888400
1991-07-08,1.3613,1.4214,1.3537,1.4064,76770400
1991-07-09,1.4214,1.4515,1.3989,1.4103,56610400
1991-07-10,1.4289,1.4515,1.4064,1.4214,39144000
1991-07-11,1.4139,1.4214,1.3838,1.4064,36478400
1991-07-12,1.4214,1.4214,1.3913,1.4064,33188400
1991-07-15,1.4064,1.4064,1.3688,1.3688,34496000
1991-07-16,1.3688,1.3763,1.3086,1.3161,55748000
1991-07-17,1.3086,1.3387,1.2710,1.2785,52234000
1991-07-18,1.3236,1.3576,1.2936,1.3501,99579200
1991-07-19,1.3613,1.3913,1.3537,1.3838,32104800
1991-07-22,1.3763,1.3913,1.3688,1.3838,27168400
1991-07-23,1.3913,1.3989,1.3387,1.3537,33264000
1991-07-24,1.3613,1.3763,1.3387,1.3537,32863600
1991-07-25,1.3613,1.3763,1.3537,1.3613,16450000
1991-07-26,1.3763,1.3763,1.3462,1.3501,18558400
1991-07-29,1.3613,1.3688,1.3387,1.3688,13325200
1991-07-30,1.3688,1.4064,1.3688,1.3989,22965600
1991-07-31,1.3989,1.4103,1.3537,1.3913,25701200
1991-08-01,1.3838,1.4816,1.3763,1.4780,112106400
1991-08-02,1.4966,1.5117,1.4741,1.5041,68252800
1991-08-05,1.4966,1.4966,1.4515,1.4590,25191600
1991-08-06,1.4665,1.5117,1.4365,1.4891,55106800
1991-08-07,1.4891,1.5342,1.4855,1.5156,52903200
1991-08-08,1.5267,1.5568,1.5041,1.5192,47362000
1991-08-09,1.5192,1.5342,1.4966,1.5267,38600800
1991-08-12,1.5267,1.5718,1.5192,1.5568,35632800
1991-08-13,1.5643,1.6245,1.5643,1.6094,71646400
1991-08-14,1.6470,1.6546,1.6209,1.6509,50178800
1991-08-15,1.6546,1.6546,1.5944,1.6019,36386000
1991-08-16,1.5869,1.6320,1.5718,1.6019,39701200
1991-08-19,1.4926,1.5569,1.4625,1.5228,80620400
1991-08-20,1.5529,1.5605,1.5228,1.5379,49856800
1991-08-21,1.5831,1.6323,1.5680,1.6208,55843200
1991-08-22,1.6283,1.6510,1.6208,1.6359,41412000
1991-08-23,1.6283,1.6736,1.5906,1.5982,60104800
1991-08-26,1.5982,1.6133,1.5831,1.5982,25398800
1991-08-27,1.5982,1.6283,1.5906,1.6283,25088000
1991-08-28,1.6283,1.6359,1.6021,1.6057,26896800
1991-08-29,1.6057,1.6247,1.5831,1.5982,28338800
1991-08-30,1.5982,1.6057,1.5756,1.5982,16534000
1991-09-03,1.5906,1.6057,1.5680,1.5831,17094000
1991-09-04,1.5906,1.5906,1.5493,1.5529,29946000
1991-09-05,1.5529,1.5605,1.5303,1.5379,19471200
1991-09-06,1.5379,1.5605,1.5228,1.5529,19818400
1991-09-09,1.5605,1.6133,1.5529,1.6057,31620400
1991-09-10,1.5906,1.6096,1.5002,1.5116,45710000
1991-09-11,1.5303,1.5379,1.4926,1.5228,44500400
1991-09-12,1.5454,1.5454,1.5002,1.5267,29803200
1991-09-13,1.5077,1.5153,1.4625,1.4664,41683600
1991-09-16,1.4851,1.4851,1.4022,1.4248,51444400
1991-09-17,1.4173,1.4776,1.4097,1.4776,33852000
1991-09-18,1.4700,1.5228,1.4625,1.5116,30338000
1991-09-19,1.5153,1.5228,1.4926,1.5002,44584400
1991-09-20,1.5002,1.5379,1.4926,1.5267,47037200
1991-09-23,1.5077,1.5303,1.4851,1.4926,21915600
1991-09-24,1.4926,1.5192,1.4549,1.5153,26524400
1991-09-25,1.5153,1.5228,1.4851,1.5228,13616400
1991-09-26,1.5153,1.5153,1.4776,1.5077,17805200
1991-09-27,1.5077,1.5303,1.4700,1.4776,15702400
1991-09-30,1.4851,1.5002,1.4776,1.4926,15800400
1991-10-01,1.4851,1.5454,1.4776,1.5303,32844000
1991-10-02,1.5605,1.5605,1.4926,1.5002,4496800
1991-10-03,1.5077,1.5077,1.4323,1.4399,45250800
1991-10-04,1.4474,1.4700,1.4323,1.4549,19843600
1991-10-07,1.4474,1.4700,1.4323,1.4513,16175600
1991-10-08,1.4513,1.4625,1.4022,1.4549,43064000
1991-10-09,1.4549,1.4700,1.4399,1.4474,33185600
1991-10-10,1.4700,1.4776,1.4097,1.4399,39303600
1991-10-11,1.4513,1.4739,1.4022,1.4625,30013200
1991-10-14,1.4776,1.5153,1.4700,1.5041,27969200
1991-10-15,1.5228,1.5831,1.5077,1.5831,72052400
1991-10-16,1.5831,1.6283,1.5756,1.6133,50218000
1991-10-17,1.5982,1.6057,1.5529,1.5795,37903600
1991-10-18,1.6624,1.6736,1.6434,1.6585,111739600
1991-10-21,1.6660,1.6850,1.6359,1.6510,29173200
1991-10-22,1.6736,1.6962,1.6434,1.6434,52052000
1991-10-23,1.6585,1.6660,1.5906,1.6021,42207200
1991-10-24,1.5982,1.6057,1.5529,1.5719,44475200
1991-10-25,1.5605,1.5756,1.5303,1.5454,26742800
1991-10-28,1.5529,1.5605,1.5303,1.5529,19465600
1991-10-29,1.5529,1.5680,1.5303,1.5605,25309200
1991-10-30,1.5680,1.5906,1.4926,1.5002,37060800
1991-10-31,1.5303,1.5605,1.5077,1.5529,57951600
1991-11-01,1.5454,1.5680,1.5228,1.5379,50316000
1991-11-04,1.5303,1.5303,1.4625,1.5002,48823600
1991-11-05,1.5002,1.5228,1.4700,1.4700,53900000
1991-11-06,1.4776,1.4851,1.4323,1.4474,59197600
1991-11-07,1.4625,1.5228,1.4549,1.5002,74183200
1991-11-08,1.5454,1.6208,1.5379,1.6057,93956800
1991-11-11,1.6133,1.6434,1.6057,1.6208,41235600
1991-11-12,1.6359,1.6510,1.6208,1.6434,41672400
1991-11-13,1.6283,1.6434,1.6133,1.6323,46480000
1991-11-14,1.6359,1.6660,1.6283,1.6510,47000800
1991-11-15,1.6434,1.6510,1.5002,1.5077,64237600
1991-11-18,1.5112,1.5867,1.5112,1.5756,59684800
1991-11-19,1.5641,1.5641,1.5036,1.5490,71372000
1991-11-20,1.5490,1.5716,1.5187,1.5263,42025200
1991-11-21,1.5263,1.5641,1.5263,1.5414,26703600
1991-11-22,1.5414,1.5641,1.5187,1.5490,24460800
1991-11-25,1.5414,1.5792,1.5414,1.5490,19608400
1991-11-26,1.5565,1.5716,1.5112,1.5565,34818000
1991-11-27,1.5490,1.5565,1.5263,1.5414,15808800
1991-11-29,1.5263,1.5565,1.5263,1.5339,8523200
1991-12-02,1.5339,1.5716,1.5112,1.5641,29724800
1991-12-03,1.5716,1.5716,1.5187,1.5263,25715200
1991-12-04,1.5339,1.5339,1.5112,1.5263,20137600
1991-12-05,1.5263,1.5414,1.4885,1.5112,24799600
1991-12-06,1.4961,1.5036,1.4659,1.4734,49246400
1991-12-09,1.4810,1.5112,1.4734,1.4849,24458000
1991-12-10,1.4810,1.4961,1.4659,1.4849,30654400
1991-12-11,1.4885,1.5036,1.4659,1.4810,21140000
1991-12-12,1.4925,1.5036,1.4810,1.4925,22937600
1991-12-13,1.5036,1.5339,1.5036,1.5227,23780400
1991-12-16,1.5227,1.5339,1.5112,1.5263,19297600
1991-12-17,1.5263,1.5414,1.5187,1.5263,24460800
1991-12-18,1.5187,1.5716,1.5112,1.5641,46650800
1991-12-19,1.5490,1.5641,1.5339,1.5339,28831600
1991-12-20,1.5490,1.5565,1.5187,1.5187,32046000
1991-12-23,1.5263,1.5641,1.5112,1.5565,25790800
1991-12-24,1.5716,1.6245,1.5641,1.5792,47140800
1991-12-26,1.5943,1.6623,1.5792,1.6587,33625200
1991-12-27,1.6548,1.6850,1.6472,1.6623,41935600
1991-12-30,1.6623,1.7303,1.6623,1.7152,45911600
1991-12-31,1.7342,1.7530,1.6925,1.7040,33507600
1992-01-02,1.6850,1.8059,1.6774,1.7983,58408000
1992-01-03,1.8134,1.8210,1.7605,1.7832,47563600
1992-01-06,1.7756,1.7832,1.7454,1.7530,28560000
1992-01-07,1.7379,1.7983,1.7379,1.7871,35366800
1992-01-08,1.7681,1.8512,1.7681,1.8285,58186800
1992-01-09,1.8285,1.8814,1.8210,1.8814,52127600
1992-01-10,1.8588,1.8890,1.8437,1.8814,49056000
1992-01-13,1.8814,1.8965,1.8588,1.8739,26964000
1992-01-14,1.8814,1.9570,1.8814,1.9494,68451600
1992-01-15,1.9494,1.9645,1.9041,1.9192,81435200
1992-01-16,1.9268,1.9419,1.8890,1.8965,73382400
1992-01-17,2.0477,2.0854,1.9570,1.9570,212088800
1992-01-20,1.9494,1.9721,1.9343,1.9343,52416000
1992-01-21,1.9419,1.9419,1.8437,1.8476,48521200
1992-01-22,1.8588,1.9268,1.8512,1.9192,45920000
1992-01-23,1.9419,1.9570,1.9041,1.9494,34588400
1992-01-24,1.9494,1.9872,1.9343,1.9531,44402400
1992-01-27,1.9570,1.9721,1.9419,1.9494,20862800
1992-01-28,1.9570,1.9757,1.9041,1.9721,43430800
1992-01-29,1.9570,1.9872,1.9117,1.9117,36139600
1992-01-30,1.9192,1.9268,1.8965,1.9268,21778400
1992-01-31,1.9343,1.9721,1.9192,1.9570,36139600
1992-02-03,1.9570,2.0023,1.9494,1.9872,39533200
1992-02-04,1.9872,2.0023,1.9645,1.9872,48232800
1992-02-05,2.0023,2.0174,1.9682,1.9984,40376000
1992-02-06,1.9872,1.9948,1.9343,1.9379,23284800
1992-02-07,1.9419,1.9570,1.8965,1.9343,36884400
1992-02-10,1.9343,1.9419,1.9041,1.9080,21610400
1992-02-11,1.9041,1.9268,1.8814,1.9005,30503200
1992-02-12,1.9268,1.9797,1.9041,1.9721,34490400
1992-02-13,1.9721,1.9721,1.9268,1.9419,19003600
1992-02-14,1.9304,1.9455,1.9152,1.9416,18146800
1992-02-18,1.9455,1.9531,1.9001,1.9001,17088400
1992-02-19,1.9001,1.9077,1.8698,1.8774,23917600
1992-02-20,1.8925,1.9607,1.8850,1.9567,32715200
1992-02-21,1.9607,1.9834,1.9531,1.9682,37895200
1992-02-24,2.0061,2.0136,1.9909,2.0021,42851200
1992-02-25,2.0061,2.0742,1.9758,2.0742,56803600
1992-02-26,2.0666,2.1196,2.0666,2.1157,57271200
1992-02-27,2.1196,2.1196,2.0591,2.0742,30542400
1992-02-28,2.0742,2.0893,2.0288,2.0439,22598800
1992-03-02,2.0515,2.0742,2.0364,2.0364,22313200
1992-03-03,2.0515,2.0591,2.0061,2.0097,24819200
1992-03-04,2.0061,2.0212,1.9607,1.9682,28842800
1992-03-05,1.9531,1.9834,1.9077,1.9228,59180800
1992-03-06,1.9228,1.9379,1.9077,1.9379,33572000
1992-03-09,1.9304,1.9455,1.9228,1.9304,27235600
1992-03-10,1.9379,1.9607,1.9304,1.9304,30674000
1992-03-11,1.9304,1.9455,1.9077,1.9152,32914000
1992-03-12,1.9152,1.9304,1.8622,1.9001,38225600
1992-03-13,1.9152,1.9304,1.8774,1.9116,19796000
1992-03-16,1.9001,1.9228,1.8698,1.9192,14072800
1992-03-17,1.9228,1.9304,1.9001,1.9040,21274400
1992-03-18,1.9152,1.9379,1.9077,1.9304,20258000
1992-03-19,1.9304,1.9304,1.9001,1.9077,29629600
1992-03-20,1.9077,1.9152,1.9077,1.9152,13540800
1992-03-23,1.9077,1.9304,1.9077,1.9077,12518800
1992-03-24,1.9228,1.9682,1.9152,1.9682,52354400
1992-03-25,1.9682,1.9682,1.9455,1.9531,30388400
1992-03-26,1.9607,1.9758,1.9304,1.9379,30755200
1992-03-27,1.9343,1.9379,1.8320,1.8471,66133200
1992-03-30,1.8547,1.8547,1.7487,1.7602,84758800
1992-03-31,1.7638,1.8093,1.7563,1.7638,53158000
1992-04-01,1.7335,1.7941,1.7335,1.7865,39914000
1992-04-02,1.7865,1.8017,1.7678,1.7790,33493600
1992-04-03,1.7790,1.7941,1.7714,1.7865,29114400
1992-04-06,1.7865,1.8471,1.7865,1.8395,25496800
1992-04-07,1.8471,1.8547,1.7335,1.7335,57554000
1992-04-08,1.7260,1.7260,1.6578,1.6921,91756000
1992-04-09,1.6957,1.7638,1.6730,1.7335,48034000
1992-04-10,1.7335,1.7411,1.6654,1.6806,68516000
1992-04-13,1.6806,1.7184,1.6730,1.7108,30707600
1992-04-14,1.7487,1.7941,1.7335,1.7790,36100400
1992-04-15,1.7563,1.8435,1.7411,1.8320,54339600
1992-04-16,1.8244,1.8395,1.7714,1.7865,64671600
1992-04-20,1.7865,1.7865,1.6957,1.7184,51511600
1992-04-21,1.7260,1.7335,1.6957,1.7033,45091200
1992-04-22,1.7033,1.7563,1.7033,1.7451,42882000
1992-04-23,1.7411,1.7638,1.6957,1.7260,45704400
1992-04-24,1.7260,1.7638,1.6957,1.7108,24570000
1992-04-27,1.6957,1.7033,1.6654,1.6881,35067200
1992-04-28,1.6730,1.6881,1.6049,1.6427,43531600
1992-04-29,1.6427,1.7260,1.6427,1.7260,49725200
1992-04-30,1.7335,1.8244,1.7108,1.8208,65066400
1992-05-01,1.8168,1.8395,1.7638,1.7941,33594400
1992-05-04,1.8017,1.8547,1.7941,1.8320,30808400
1992-05-05,1.8320,1.8359,1.8017,1.8320,45021200
1992-05-06,1.8395,1.8813,1.8320,1.8698,44497600
1992-05-07,1.8622,1.8850,1.8320,1.8395,43089200
1992-05-08,1.8622,1.9040,1.8471,1.8774,49674800
1992-05-11,1.8774,1.9001,1.8622,1.8850,22724800
1992-05-12,1.8850,1.9077,1.8698,1.8850,19261200
1992-05-13,1.8925,1.9152,1.8850,1.9001,24368400
1992-05-14,1.9001,1.9077,1.8244,1.8586,39230800
1992-05-15,1.8471,1.8547,1.8320,1.8359,30326800
1992-05-18,1.8622,1.8622,1.8168,1.8283,32272800
1992-05-19,1.8395,1.8395,1.7865,1.7980,32919600
1992-05-20,1.8093,1.8244,1.7941,1.8168,43302000
1992-05-21,1.8244,1.8244,1.7790,1.7905,34423200
1992-05-22,1.7865,1.8093,1.7865,1.8017,11617200
1992-05-26,1.8017,1.8093,1.7790,1.7941,23903600
1992-05-27,1.7941,1.8244,1.7865,1.8244,38522400
1992-05-28,1.8168,1.8244,1.7865,1.8017,31810800
1992-05-29,1.8093,1.8359,1.8017,1.8093,44562000
1992-06-01,1.7372,1.8054,1.6992,1.7448,62011600
1992-06-02,1.7448,1.7448,1.7068,1.7144,38920000
1992-06-03,1.7144,1.7144,1.6386,1.6425,75143600
1992-06-04,1.6461,1.6613,1.6234,1.6537,45038000
1992-06-05,1.6613,1.6765,1.6461,1.6653,28182000
1992-06-08,1.6689,1.6689,1.6386,1.6461,26084800
1992-06-09,1.6461,1.6461,1.6234,1.6386,25320400
1992-06-10,1.6386,1.6613,1.6234,1.6310,31651200
1992-06-11,1.6310,1.6461,1.6234,1.6349,35128800
1992-06-12,1.6537,1.6689,1.6461,1.6577,24127600
1992-06-15,1.6386,1.6386,1.5930,1.5970,47297600
1992-06-16,1.5703,1.5779,1.4792,1.4944,91338800
1992-06-17,1.4868,1.4944,1.4261,1.4413,76062000
1992-06-18,1.4413,1.4868,1.3579,1.3730,108430000
1992-06-19,1.3958,1.3958,1.3275,1.3579,106859200
1992-06-22,1.3351,1.3579,1.2972,1.3427,97484800
1992-06-23,1.3655,1.3806,1.3503,1.3730,77887600
1992-06-24,1.3806,1.3958,1.3730,1.3958,52766000
1992-06-25,1.4110,1.4110,1.3730,1.3846,40152000
1992-06-26,1.3882,1.3958,1.3503,1.3730,27591200
1992-06-29,1.3882,1.4301,1.3730,1.4186,47107200
1992-06-30,1.4186,1.4641,1.4110,1.4565,48336400
1992-07-01,1.4565,1.5020,1.4489,1.4868,35882000
1992-07-02,1.4868,1.4868,1.3882,1.4034,64162000
1992-07-06,1.4110,1.4186,1.3806,1.4034,30500400
1992-07-07,1.4034,1.4034,1.3199,1.3427,51772000
1992-07-08,1.3351,1.3882,1.3351,1.3882,48988800
1992-07-09,1.3958,1.4110,1.3882,1.3922,41448400
1992-07-10,1.3958,1.4034,1.3618,1.3882,35949200
1992-07-13,1.3882,1.4301,1.3730,1.4261,31390800
1992-07-14,1.4261,1.4565,1.4261,1.4413,31497200
1992-07-15,1.4413,1.4868,1.4337,1.4565,43615600
1992-07-16,1.4489,1.4868,1.4337,1.4792,34949600
1992-07-17,1.3655,1.3958,1.3542,1.3655,105910000
1992-07-20,1.3579,1.3730,1.3351,1.3579,48031200
1992-07-21,1.3806,1.4034,1.3655,1.3882,32986800
1992-07-22,1.3730,1.3806,1.3351,1.3427,40493600
1992-07-23,1.3503,1.3579,1.3275,1.3579,42879200
1992-07-24,1.3503,1.4034,1.3351,1.3922,33742800
1992-07-27,1.3882,1.4110,1.3730,1.3730,599200
1992-07-28,1.3806,1.4110,1.3730,1.4110,33560800
1992-07-29,1.4149,1.4489,1.4110,1.4337,62692000
1992-07-30,1.4337,1.4413,1.4186,1.4337,34473600
1992-07-31,1.4337,1.4413,1.4186,1.4186,22677200
1992-08-03,1.4186,1.4337,1.3806,1.3882,17136000
1992-08-04,1.3655,1.3882,1.3579,1.3806,29929200
1992-08-05,1.3806,1.3806,1.3503,1.3579,34815200
1992-08-06,1.3427,1.3503,1.2972,1.3351,64492400
1992-08-07,1.2744,1.3275,1.2593,1.3163,54790400
1992-08-10,1.3124,1.3503,1.3048,1.3391,22862000
1992-08-11,1.3503,1.3503,1.3048,1.3199,30326800
1992-08-12,1.3275,1.3427,1.3124,1.3391,30346400
1992-08-13,1.3503,1.3806,1.3427,1.3579,42747600
1992-08-14,1.3655,1.3730,1.3503,1.3579,34025600
1992-08-17,1.3463,1.3615,1.3311,1.3615,32177600
1992-08-18,1.3539,1.3767,1.3539,1.3615,28078400
1992-08-19,1.3579,1.3767,1.3539,1.3539,42635600
1992-08-20,1.3615,1.3691,1.3463,1.3615,27227200
1992-08-21,1.3615,1.3767,1.3387,1.3579,27367200
1992-08-24,1.3463,1.3615,1.3159,1.3159,38043600
1992-08-25,1.3159,1.3539,1.3159,1.3503,33090400
1992-08-26,1.3463,1.3539,1.3159,1.3463,30265200
1992-08-27,1.3615,1.3731,1.3463,1.3539,20686400
1992-08-28,1.3463,1.3767,1.3387,1.3691,15310400
1992-08-31,1.3691,1.4072,1.3615,1.3995,30279200
1992-09-01,1.4072,1.4148,1.3919,1.4148,15072400
1992-09-02,1.4148,1.4832,1.4148,1.4756,47474000
1992-09-03,1.4908,1.4984,1.4528,1.4528,52964800
1992-09-04,1.4680,1.4680,1.4224,1.4376,15808800
1992-09-08,1.4224,1.4604,1.4148,1.4528,17500000
1992-09-09,1.4604,1.4984,1.4528,1.4908,39300800
1992-09-10,1.4604,1.5060,1.4452,1.4984,57044400
1992-09-11,1.4908,1.4984,1.4452,1.4491,44970800
1992-09-14,1.4908,1.5212,1.4756,1.5060,53670400
1992-09-15,1.4984,1.4984,1.4528,1.4680,54630800
1992-09-16,1.4528,1.4680,1.4148,1.4300,44679600
1992-09-17,1.4376,1.4376,1.3807,1.3995,43108800
1992-09-18,1.3919,1.4263,1.3767,1.4148,28901600
1992-09-21,1.4224,1.4528,1.4072,1.4148,22419600
1992-09-22,1.4224,1.4224,1.3767,1.3919,27885200
1992-09-23,1.3995,1.4452,1.3843,1.4452,30993200
1992-09-24,1.4376,1.4528,1.4072,1.4072,31413200
1992-09-25,1.4072,1.4148,1.3767,1.3843,34367200
1992-09-28,1.3691,1.3691,1.3311,1.3615,37380000
1992-09-29,1.3539,1.3843,1.3387,1.3655,39317600
1992-09-30,1.3691,1.3843,1.3539,1.3731,25012400
1992-10-01,1.3615,1.3731,1.3463,1.3463,30682400
1992-10-02,1.3539,1.3615,1.3083,1.3311,28386400
1992-10-05,1.3159,1.3311,1.2626,1.3235,66239600
1992-10-06,1.3311,1.3691,1.3007,1.3615,28361200
1992-10-07,1.3691,1.3767,1.3235,1.3311,28327600
1992-10-08,1.3387,1.3463,1.3083,1.3235,31743600
1992-10-09,1.3235,1.3387,1.3083,1.3198,14686000
1992-10-12,1.3159,1.3463,1.3159,1.3387,17908800
1992-10-13,1.3615,1.3995,1.3387,1.3807,36794800
1992-10-14,1.3767,1.4072,1.3691,1.3995,23931600
1992-10-15,1.3919,1.3995,1.3767,1.3843,18855200
1992-10-16,1.4224,1.5060,1.4148,1.4908,112837200
1992-10-19,1.4908,1.4984,1.4756,1.4908,49011200
1992-10-20,1.4908,1.5212,1.4756,1.4948,71811600
1992-10-21,1.4984,1.5060,1.4604,1.4756,28562800
1992-10-22,1.4756,1.4984,1.4680,1.4832,21117600
1992-10-23,1.4984,1.5060,1.4680,1.4832,22856400
1992-10-26,1.4832,1.5669,1.4756,1.5669,62672400
1992-10-27,1.5669,1.5973,1.5517,1.5669,52990000
1992-10-28,1.5593,1.6049,1.5441,1.5897,49148400
1992-10-29,1.5897,1.6429,1.5669,1.6201,53474400
1992-10-30,1.6277,1.6277,1.5821,1.5973,32457600
1992-11-02,1.5973,1.6049,1.5745,1.5897,42523600
1992-11-03,1.5973,1.5973,1.5669,1.5821,28187600
1992-11-04,1.5821,1.6049,1.5821,1.5973,35490000
1992-11-05,1.5973,1.6734,1.5973,1.6734,74513600
1992-11-06,1.6658,1.7190,1.6658,1.6962,65993200
1992-11-09,1.7038,1.7038,1.6658,1.6810,28232400
1992-11-10,1.6734,1.7190,1.6658,1.7114,30556400
1992-11-11,1.7190,1.7723,1.7114,1.7266,35106400
1992-11-12,1.7342,1.7494,1.7154,1.7306,26899600
1992-11-13,1.7342,1.7418,1.7038,1.7114,21187600
1992-11-16,1.7114,1.7570,1.7038,1.7458,16886800
1992-11-17,1.7418,1.7494,1.6697,1.6810,42201600
1992-11-18,1.7038,1.7723,1.6886,1.7570,76202000
1992-11-19,1.7570,1.8103,1.7570,1.7723,60135600
1992-11-20,1.7799,1.7875,1.7342,1.7494,38872400
1992-11-23,1.7190,1.7342,1.7114,1.7266,38180800
1992-11-24,1.7342,1.7494,1.7190,1.7494,39205600
1992-11-25,1.7342,1.7418,1.7038,1.7190,29335600
1992-11-27,1.7190,1.7418,1.7114,1.7190,11799200
1992-11-30,1.7150,1.7531,1.6961,1.7531,40126800
1992-12-01,1.7455,1.7988,1.7302,1.7759,32536000
1992-12-02,1.7759,1.7836,1.7378,1.7455,24444000
1992-12-03,1.7226,1.7570,1.7113,1.7531,46897200
1992-12-04,1.7455,1.7531,1.7226,1.7342,23945600
1992-12-07,1.7302,1.7607,1.7302,1.7607,36055600
1992-12-08,1.7607,1.7912,1.7607,1.7723,49159600
1992-12-09,1.7607,1.7683,1.7455,1.7570,39852400
1992-12-10,1.7455,1.7570,1.7226,1.7455,35047600
1992-12-11,1.7455,1.7759,1.7455,1.7531,30046800
1992-12-14,1.7531,1.7607,1.7302,1.7455,27627600
1992-12-15,1.7302,1.7378,1.6921,1.7189,45634400
1992-12-16,1.7150,1.7378,1.6616,1.6769,56481600
1992-12-17,1.6845,1.7531,1.6845,1.7342,58466800
1992-12-18,1.7531,1.8064,1.7455,1.7759,58864400
1992-12-21,1.7759,1.8293,1.7683,1.8180,64016400
1992-12-22,1.8217,1.8674,1.8217,1.8485,70042000
1992-12-23,1.8369,1.8445,1.8064,1.8217,28084000
1992-12-24,1.8293,1.8293,1.7988,1.7988,11491200
1992-12-28,1.8064,1.8217,1.8064,1.8141,17612000
1992-12-29,1.8141,1.8522,1.8141,1.8180,29069600
1992-12-30,1.8217,1.8217,1.7912,1.7912,25146800
1992-12-31,1.7912,1.8293,1.7912,1.8217,23058000
1993-01-04,1.8141,1.8293,1.7607,1.7759,32284000
1993-01-05,1.7683,1.8064,1.7455,1.8064,46564000
1993-01-06,1.8522,1.8903,1.8445,1.8827,70350000
1993-01-07,1.8827,1.9055,1.8485,1.8598,68034400
1993-01-08,1.8522,1.9208,1.8217,1.8979,80234000
1993-01-11,1.8903,1.9625,1.8827,1.9549,68432000
1993-01-12,1.9131,1.9436,1.8750,1.8750,86539600
1993-01-13,1.8750,1.9513,1.8674,1.9360,49910000
1993-01-14,1.9513,1.9894,1.9436,1.9817,91952000
1993-01-15,1.8598,1.8979,1.8293,1.8369,225657600
1993-01-18,1.8141,1.8293,1.7683,1.8141,83409200
1993-01-19,1.8217,1.8445,1.8064,1.8217,68510400
1993-01-20,1.8217,1.8369,1.8141,1.8293,39684400
1993-01-21,1.8217,1.8369,1.7912,1.8293,46104800
1993-01-22,1.8369,1.8369,1.7988,1.8141,36736000
1993-01-25,1.8064,1.8445,1.8064,1.8293,50568000
1993-01-26,1.8445,1.8903,1.8445,1.8522,71405600
1993-01-27,1.8598,1.8827,1.7912,1.8369,56655200
1993-01-28,1.8293,1.8369,1.8064,1.8256,46009600
1993-01-29,1.8369,1.8674,1.7988,1.8141,66525200
1993-02-01,1.8064,1.8674,1.8064,1.8674,60138400
1993-02-02,1.8522,1.8750,1.8369,1.8369,45584000
1993-02-03,1.8598,1.8598,1.7836,1.8293,66046400
1993-02-04,1.8293,1.8369,1.7988,1.8141,52038000
1993-02-05,1.8064,1.8141,1.7150,1.7455,91904400
1993-02-08,1.7378,1.7531,1.6921,1.7226,70268800
1993-02-09,1.7378,1.7494,1.7226,1.7342,59665200
1993-02-10,1.7378,1.7455,1.6769,1.6997,67071200
1993-02-11,1.6997,1.7150,1.6769,1.6808,42067200
1993-02-12,1.6806,1.6959,1.6424,1.6464,68849200
1993-02-16,1.6348,1.6348,1.5736,1.6195,101934000
1993-02-17,1.6271,1.6500,1.5889,1.6464,62395200
1993-02-18,1.6806,1.6882,1.6348,1.6806,70030800
